Sample in Buffer	Sample in Window	DataPort[0]	DataPort[1]	DataPort[2]	DataPort[3]	DataPort[4]	DataPort[5]	DataPort[6]	DataPort[7]	DataPort[8]	DataPort[9]	DataPort[10]	DataPort[11]	DataPort[12]	DataPort[13]	DataPort[14]	DataPort[15]	DataPort[16]	DataPort[17]	DataPort[18]	DataPort[19]	DataPort[20]	DataPort[21]	DataPort[22]	DataPort[23]	DataPort[24]	DataPort[25]	DataPort[26]	DataPort[27]	DataPort[28]	DataPort[29]	DataPort[30]	DataPort[31]	DataPort[32]	DataPort[33]	DataPort[34]	DataPort[35]	DataPort[36]	DataPort[37]	DataPort[38]	DataPort[39]	man_rst	arst	reset	pma_reset	man_daq_tx_dis	daq_tx_dis	txreset	TXD_VLD	TX_ACK	pcs_rst	man_control	txrate_done	man_daq_rate	DataPort[53]	DataPort[54]	DataPort[55]	DataPort[56]	DataPort[57]	DataPort[58]	DataPort[59]	word_clk_sel	plllock_i	DataPort[62]	DataPort[63]	L1A_MATCH	DataPort[65]	JDAQ_RATE	RATE_1_25	RATE_3_2	daq_rate	DataPort[70]	DataPort[71]	DataPort[72]	DataPort[73]	crc_dv	clr_crc	crc_calc	crc_vld1_i	crc_vld2_i	DataPort[79]	DataPort[80]	DataPort[81]	DataPort[82]	DataPort[83]	DataPort[84]	DataPort[85]	DataPort[86]	DataPort[87]	cdv_init	div_clk_rst	DataPort[90]	DataPort[91]	DataPort[92]	DataPort[93]	DataPort[94]	DataPort[95]	DataPort[96]	DataPort[97]	DataPort[98]	DataPort[99]	DataPort[100]	DataPort[101]	DataPort[102]	DataPort[103]	DataPort[104]	DataPort[105]	DataPort[106]	DataPort[107]	DataPort[108]	DataPort[109]	DataPort[110]	DataPort[111]	DataPort[112]	DataPort[113]	DataPort[114]	DataPort[115]	DataPort[116]	DataPort[117]	DataPort[118]	DataPort[119]	DataPort[120]	DataPort[121]	DataPort[122]	DataPort[123]	DataPort[124]	DataPort[125]	DataPort[126]	DataPort[127]	DataPort[128]	DataPort[129]	crc_i	dqrt_state	frm_state	mgt_tx_data_i	pkt_len	pkt_len_reg	ref_clk_sel	rom_addr	txcharisk_i	TXD	txrate_sel
565	565	0	0	1	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	1	1	1	0	1	0	0	0	0	1	0	0	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	0	1	0	0	0	1	B054	7	2	442F	22F	320	0	4	0	442C	2	
566	566	1	0	1	1	1	1	1	1	1	1	0	0	0	0	1	0	1	1	1	1	1	1	0	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	1	1	0	0	0	1	4FBF	7	2	440D	230	320	0	4	0	43FD	2	
567	567	1	0	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	0	1	1	1	1	0	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	1	1	0	0	0	1	6FBC	7	2	442C	231	320	0	4	0	43FD	2	
568	568	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	1	1	1	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	1	1	1	1	1	1	1	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1	1	0	1	0	0	1	1	0	0	0	1	8A78	7	2	43FD	232	320	0	4	0	4404	2	
569	569	1	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	1	0	1	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	1	1	1	1	1	1	1	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1	1	1	1	0	0	1	1	0	0	0	1	51D1	7	2	43FD	233	320	0	4	0	4431	2	
570	570	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	0	1	1	1	0	1	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0	1	1	0	0	0	1	BB77	7	2	4404	234	320	0	4	0	440C	2	
571	571	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	1	0	1	0	1	1	0	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1	1	1	0	1	0	1	1	0	0	0	1	2F35	7	2	4431	235	320	0	4	0	4414	2	
572	572	0	1	0	1	0	1	1	1	1	1	0	0	0	0	1	0	0	0	1	1	1	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1	1	0	1	1	0	1	1	0	0	0	1	1FDC	7	2	440C	236	320	0	4	0	43EA	2	
573	573	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0	0	1	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1	1	1	1	1	0	1	1	0	0	0	1	8973	7	2	4414	237	320	0	4	0	4400	2	
574	574	1	0	1	1	1	1	1	1	1	1	0	0	0	0	1	0	1	1	1	1	1	0	1	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	1	1	1	1	1	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	1	1	1	0	0	0	1	2CDF	7	2	43EA	238	320	0	4	0	43FD	2	
575	575	0	1	0	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1	1	1	0	0	1	1	1	0	0	0	1	8808	7	2	4400	239	320	0	4	0	441A	2	
576	576	1	1	1	1	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	1	0	1	1	1	1	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	1	1	1	1	1	1	1	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1	1	0	1	0	1	1	1	0	0	0	1	D7D1	7	2	43FD	23A	320	0	4	0	440F	2	
577	577	1	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	1	1	1	1	0	1	1	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1	1	1	1	0	1	1	1	0	0	0	1	936F	7	2	441A	23B	320	0	4	0	4423	2	
578	578	0	0	1	1	1	1	1	1	1	1	0	0	0	0	1	0	1	0	1	0	0	1	1	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1	1	0	0	1	1	1	1	0	0	0	1	62E5	7	2	440F	23C	320	0	4	0	43FC	2	
579	579	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0	1	1	0	0	0	0	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1	1	1	0	1	1	1	1	0	0	0	1	AE1B	7	2	4423	23D	320	0	4	0	4405	2	
580	580	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	1	0	1	1	1	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1	1	0	1	1	1	1	1	0	0	0	1	B0F6	7	2	43FC	23E	320	0	4	0	4402	2	
581	581	1	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	0	0	0	1	D504	7	2	4405	23F	320	0	4	0	4423	2	
582	582	1	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	1	8891	7	2	4402	240	320	0	4	0	4415	2	
583	583	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	1	1	1	1	1	1	0	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	1	0	0	1	DD3F	7	2	4423	241	320	0	4	0	4424	2	
584	584	0	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	1	0	0	0	0	1	1	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1	1	0	1	0	0	0	0	1	0	0	1	7E61	7	2	4415	242	320	0	4	0	43FE	2	
585	585	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1	1	1	1	0	0	0	0	1	0	0	1	A907	7	2	4424	243	320	0	4	0	4409	2	
586	586	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	1	0	1	1	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	0	1	0	0	1	4EDC	7	2	43FE	244	320	0	4	0	4409	2	
587	587	0	1	1	0	1	1	0	0	0	0	1	0	0	0	1	0	0	1	0	1	1	0	1	0	1	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1	1	1	0	1	0	0	0	1	0	0	1	CB5A	7	2	4409	245	320	0	4	0	4436	2	
588	588	1	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	0	1	1	0	0	1	0	1	1	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1	1	0	1	1	0	0	0	1	0	0	1	F5A6	7	2	4409	246	320	0	4	0	4419	2	
589	589	0	0	1	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	0	1	1	0	0	0	0	1	0	0	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1	1	1	1	1	0	0	0	1	0	0	1	D604	7	2	4436	247	320	0	4	0	442C	2	
590	590	0	1	1	1	0	1	1	1	1	1	0	0	0	0	1	0	1	1	1	1	1	0	1	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	1	0	0	1	0	0	1	D0DF	7	2	4419	248	320	0	4	0	43EE	2	
591	591	1	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	0	1	1	0	1	1	0	0	1	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1	1	1	0	0	1	0	0	1	0	0	1	D536	7	2	442C	249	320	0	4	0	4419	2	
592	592	1	1	0	1	1	1	1	1	1	1	0	0	0	0	1	0	0	1	0	0	0	0	1	1	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	1	0	1	1	1	1	1	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1	1	0	1	0	1	0	0	1	0	0	1	67C2	7	2	43EE	24A	320	0	4	0	43FB	2	
593	593	0	1	1	0	0	1	0	0	0	0	1	0	0	0	1	0	1	0	0	1	1	0	1	0	1	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1	1	1	1	0	1	0	0	1	0	0	1	AF59	7	2	4419	24B	320	0	4	0	4426	2	
594	594	1	1	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	1	0	1	1	1	1	1	1	1	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1	1	0	0	1	1	0	0	1	0	0	1	3F68	7	2	43FB	24C	320	0	4	0	440F	2	
595	595	1	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	1	0	1	1	0	0	0	1	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	0	0	1	0	0	0	0	1	0	0	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1	1	1	0	1	1	0	0	1	0	0	1	998D	7	2	4426	24D	320	0	4	0	4425	2	
596	596	0	1	0	0	1	1	1	1	1	1	0	0	0	0	1	0	1	0	1	0	0	0	1	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1	1	0	1	1	1	0	0	1	0	0	1	26C5	7	2	440F	24E	320	0	4	0	43F2	2	
597	597	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	1	1	1	1	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	0	0	1	0	0	1	F879	7	2	4425	24F	320	0	4	0	4405	2	
598	598	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	1	1	1	1	1	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	1	0	1	0	0	1	37A4	7	2	43F2	250	320	0	4	0	4408	2	
599	599	1	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	1	0	1	0	0	1	C118	7	2	4405	251	320	0	4	0	4425	2	
600	600	1	1	0	1	1	0	0	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	1	1	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1	1	0	1	0	0	1	0	1	0	0	1	A789	7	2	4408	252	320	0	4	0	441B	2	
601	601	0	1	1	1	0	1	0	0	0	0	1	0	0	0	1	0	0	1	1	0	0	0	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1	1	1	1	0	0	1	0	1	0	0	1	FF46	7	2	4425	253	320	0	4	0	442E	2	
602	602	0	0	0	0	1	1	1	1	1	1	0	0	1	1	1	0	1	0	0	1	1	1	1	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	1	0	1	1	0	0	0	0	0	1	0	0	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0	1	0	1	0	0	1	A2F9	7	2	441B	254	320	0	4	0	73F0	2	
603	603	0	0	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	1	1	1	0	1	1	1	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	1	0	1	0	0	0	0	1	0	0	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1	1	1	0	1	0	1	0	1	0	0	1	FBBA	7	2	442E	255	320	0	4	0	700C	2	
604	604	1	1	0	0	0	0	0	1	0	1	0	1	1	1	1	0	0	1	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	1	1	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1	1	0	1	1	0	1	0	1	0	0	1	20A6	7	2	73F0	256	320	0	4	0	7A83	2	
605	605	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	0	1	1	1	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1	1	1	1	1	0	1	0	1	0	0	1	F3DE	7	2	700C	257	320	0	4	0	7FFF	2	
606	606	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	1	1	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	1	1	0	1	0	0	1	EA83	7	2	7A83	258	320	0	4	0	4409	2	
607	607	1	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	1	1	0	0	1	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1	1	1	0	0	1	1	0	1	0	0	1	C599	7	2	7FFF	259	320	0	4	0	4407	2	
608	608	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	1	0	0	0	0	0	1	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1	1	0	1	0	1	1	0	1	0	0	1	B706	7	2	4409	25A	320	0	4	0	4410	2	
